match_id,first_bat_team,second_bat_team,url,first_bat_team_players,second_bat_team_players
T20I # 2155,Japan,Vanuatu,/series/icc-men-s-t20-world-cup-east-asia-pacific-qlf-2023-1383050/japan-vs-vanuatu-3rd-match-1383091/full-scorecard,"['Lachlan Yamamoto-Lake', 'Shirai-Patmore', 'Supun Navaratne', 'Kendel Kadowaki-Fleming', 'Ibrahim Takahashi', 'Sabaorish Ravichandran', 'Reo Sakurano-Thomas', 'Declan Suzuki', 'Makoto Taniyama', 'Piyush Kumbhare', 'Ryan Drake']","['Nalin Nipiko', 'Apolinaire Stephen', 'Junior Kaltapau', 'Jarryd Allan', 'Andrew Mansale', 'Patrick Matautaava', 'Ronald Tari', 'Joshua Rasu', 'Simpson Obed', 'Williamsing Nalisa', 'Obed Yosef']"
T20I # 2154,Vanuatu,P.N.G.,/series/icc-men-s-t20-world-cup-east-asia-pacific-qlf-2023-1383050/papua-new-guinea-vs-vanuatu-2nd-match-1383090/full-scorecard,"['Nalin Nipiko', 'Junior Kaltapau', 'Jarryd Allan', 'Andrew Mansale', 'Patrick Matautaava', 'Ronald Tari', 'Apolinaire Stephen', 'Joshua Rasu', 'Simpson Obed', 'Williamsing Nalisa', 'Obed Yosef']","['Tony Ura', 'Kiplin Doriga', 'Assad Vala', 'Lega Siaka', 'Hiri Hiri', 'Charles Amini', 'Riley Hekure', 'Norman Vanua', 'Alei Nao', 'John Kariko', 'Kabua Morea']"
T20I # 2153,Japan,Philippines,/series/icc-men-s-t20-world-cup-east-asia-pacific-qlf-2023-1383050/japan-vs-philippines-1st-match-1383089/full-scorecard,"['Lachlan Yamamoto-Lake', 'Shirai-Patmore', 'Kendel Kadowaki-Fleming', 'Supun Navaratne', 'Sabaorish Ravichandran', 'Ibrahim Takahashi', 'Reo Sakurano-Thomas', 'Declan Suzuki', 'Kohei Kubota', 'Piyush Kumbhare', 'Makoto Taniyama']","['Kapil Kumar', 'Daniel Smith', 'Jordan Alegre', 'Josef Doctora', 'Miggy Podosky', 'Amanpreet Sirah', 'Gurbhupinder Chohan', 'Grant Russ', 'Huzaifa Mohammed', 'Kepler Lukies', 'Liam Myott']"
T20I # 2152,Scotland,Jersey,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/scotland-vs-jersey-6th-match-1383073/full-scorecard,"['George Munsey', 'Ollie Hairs', 'Matthew Cross', 'Richie Berrington', 'Brandon McMullen', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Safyaan Sharif', 'Gavin Main', 'Bradley Currie']","['Charlie Brennan', 'Harrison Carlyon', 'Nick Greenwood', 'Asa Tribe', 'Jonty Jenner', 'Josh Lawrenson', 'Benjamin Ward', 'Julius Sumerauer', 'Dominic Blampied', 'Charles Perchard', 'Elliot Miles']"
T20I # 2150,Denmark,Ireland,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/denmark-vs-ireland-4th-match-1383071/full-scorecard,"['Nicolaj Laegsgaard', 'Musa Shaheen', 'Taranjit Bharaj', 'Saif Ahmad', 'Shangeev Thanikaithasan', 'Lucky Ali', 'Abdul Hashmi', 'Oliver Hald', 'Saud Munir', 'Jonas Henriksen', 'Abdullah Mahmood']","['Andy Balbirnie', 'Paul Stirling', 'Lorcan Tucker', 'Harry Tector', 'Curtis Campher', 'George Dockrell', 'Neil Rock', 'Mark Adair', 'Barry McCarthy', 'Josh Little', 'Ben White']"
T20I # 2151,Austria,Germany,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/austria-vs-germany-5th-match-1383072/full-scorecard,"['Iqbal Hossain', 'Mark Simpson-Parker', 'Razmal Shigiwal', 'Shahil Momin', 'Armaan Randhawa', 'Aqib Iqbal', 'Mirza Ahsan', 'Abdullah Akbarjan', 'Mehar Cheema', 'Sahel Zadran', 'Amit\tNathwani']","['Venkatraman Ganesan', 'Joshua van Heerden', 'Michael Richardson', 'Faisal Mubashir', 'Sahir Naqash', 'Dylan Blignaut', 'Sachin Mandy', 'Dieter Klein', 'Muslim Yar', 'Ghulam Ahmadi', 'Elam Bharathi']"
T20I # 2149,Scotland,Germany,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/scotland-vs-germany-3rd-match-1383070/full-scorecard,"['George Munsey', 'Ollie Hairs', 'Matthew Cross', 'Richie Berrington', 'Brandon McMullen', 'Michael Leask', 'Chris Greaves', 'Mark Watt', 'Safyaan Sharif', 'Gavin Main', 'Bradley Currie']","['Venkatraman Ganesan', 'Joshua van Heerden', 'Michael Richardson', 'Faisal Mubashir', 'Sahir Naqash', 'Dylan Blignaut', 'Sachin Mandy', 'Dieter Klein', 'Muslim Yar', 'Ghulam Ahmadi', 'Zahid Zadran']"
T20I # 2147,Austria,Jersey,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/austria-vs-jersey-1st-match-1383068/full-scorecard,"['Iqbal Hossain', 'Mark Simpson-Parker', 'Mirza Ahsan', 'Razmal Shigiwal', 'Armaan Randhawa', 'Shahil Momin', 'Mehar Cheema', 'Aqib Iqbal', 'Sahel Zadran', 'Abdullah Akbarjan', 'Amit\tNathwani']","['Harrison Carlyon', 'Charlie Brennan', 'Nick Greenwood', 'Jonty Jenner', 'Asa Tribe', 'Benjamin Ward', 'Josh Lawrenson', 'Julius Sumerauer', 'Dominic Blampied', 'Charles Perchard', 'Elliot Miles']"
T20I # 2148,Ireland,Italy,/series/icc-men-s-t20-world-cup-europe-region-qualifier-2023-1383037/ireland-vs-italy-2nd-match-1383069/full-scorecard,"['Andy Balbirnie', 'Paul Stirling', 'Lorcan Tucker', 'Harry Tector', 'Curtis Campher', 'George Dockrell', 'Neil Rock', 'Mark Adair', 'Barry McCarthy', 'Josh Little', 'Ben White']","['Justin Mosca', 'Ben Manenti', 'Marcus Campopiano', 'Anthony Mosca', 'Harry Manenti', 'Gian-Piero Meade', 'Jaspreet Singh', 'Gareth Berg', 'Syed Naqvi', 'Crishan Kalugamage', 'Stefano di Bartolomeo']"
T20I # 2146,Malta,Switzerland,/series/valletta-cup-2023-1384569/malta-vs-switzerland-final-1384600/full-scorecard,"['Zeeshan Khan', 'Fanyan Mughal', 'Gopal Thakur', 'Jaspal Singh', 'Varun Thamotharam', 'Darshit Patankar', 'Aaftab Alam Khan', 'Waqas Ahmad', 'Eldhose Mathew', 'Bikram Arora', 'Waseem Abbas']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Ahmed Hassan', 'Abdullah Rana', 'Ali Nayyer', 'Kenardo Fletcher', 'Asad Mahmood', 'Afif Khattak', 'Muralitharan Gnanasekaram', 'Aneesh Kumar']"
T20I # 2145,Afghanistan,Bangladesh,/series/afghanistan-in-bangladesh-2023-1377001/bangladesh-vs-afghanistan-2nd-t20i-1377016/full-scorecard,"['Rahmanullah Gurbaz', 'Hazratullah Zazai', 'Ibrahim Zadran', 'Mohammad Nabi', 'Najibullah Zadran', 'Azmatullah Omarzai', 'Karim Janat', 'Rashid Khan', 'Mujeeb Ur Rahman', 'Fazalhaq Farooqi', 'Wafadar Momand']","['Litton Das', 'Afif Hossain', 'Najmul Hossain Shanto', 'Towhid Hridoy', 'Shakib Al Hasan', 'Shamim Hossain', 'Mehidy Hasan Miraz', 'Hasan Mahmud', 'Mustafizur Rahman', 'Nasum Ahmed', 'Taskin Ahmed']"
T20I # 2144,Luxembourg,Romania,/series/valletta-cup-2023-1384569/luxembourg-vs-romania-4th-place-play-off-1384599/full-scorecard,"['William Cope', 'Amit Halbhavi', 'Shiv Gill', 'Timothy Barker', 'Vikram Vijh', 'Anoop Orsu', 'James Barker', 'Ankush Nanda', 'Mohit Dixit', 'Pankaj Malav', 'Amit Dhingra']","['Ramesh Satheesan', 'Taranjeet Singh', 'Vasu Saini', 'Shantanu Vashisht', 'Sivakumar Periyalwar', 'Rajesh Kumar', 'Gaurav Mishra', 'Manmeet Koli', 'Cosmin Zavoiu', 'Luca Petre', 'Laurentiu Gherasim']"
T20I # 2143,France,Malta,/series/valletta-cup-2023-1384569/malta-vs-france-qualifier-1384598/full-scorecard,"['Zain Ahmad', 'Hevit Jackson', 'Mukhtar Ghulami', 'Dawood Ahmadzai', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Pirakajan Pirabakaran', 'Ibrahim Jabarkhel', 'Rahmatullah Mangal', 'Rohullah Mangal']","['Zeeshan Khan', 'Fanyan Mughal', 'Gopal Thakur', 'Bikram Arora', 'Jaspal Singh', 'Darshit Patankar', 'Waqas Ahmad', 'Eldhose Mathew', 'Chanjal Sudarsanan', 'Varun Thamotharam', 'Waseem Abbas']"
T20I # 2142,France,Luxembourg,/series/valletta-cup-2023-1384569/france-vs-luxembourg-10th-match-1384597/full-scorecard,"['Zain Ahmad', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Noman Amjad', 'Shayam Warnakulasuriya', 'Ibrahim Jabarkhel', 'Usman Khan', 'Rahmatullah Mangal', 'Rohullah Mangal', 'Dawood Ahmadzai']","['William Cope', 'Amit Halbhavi', 'Shiv Gill', 'Timothy Barker', 'Eliyas Jabarkhel', 'Vikram Vijh', 'Girish Venkateswaran', 'Anoop Orsu', 'Mohit Dixit', 'Pankaj Malav', 'Ankush Nanda']"
T20I # 2141,Malta,Switzerland,/series/valletta-cup-2023-1384569/malta-vs-switzerland-9th-match-1384596/full-scorecard,"['Zeeshan Khan', 'Fanyan Mughal', 'Darshit Patankar', 'Jaspal Singh', 'Varun Thamotharam', 'Aaftab Alam Khan', 'Bikram Arora', 'Waqas Ahmad', 'Eldhose Mathew', 'Jaswinder Singh', 'Ashok Bishnoi']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Ahmed Hassan', 'Abdullah Rana', 'Ali Nayyer', 'Kenardo Fletcher', 'Asad Mahmood', 'Ashwin Vinod', 'Muralitharan Gnanasekaram', 'Aneesh Kumar']"
T20I # 2140,Romania,Luxembourg,/series/valletta-cup-2023-1384569/luxembourg-vs-romania-8th-match-1384595/full-scorecard,"['Ramesh Satheesan', 'Taranjeet Singh', 'Vasu Saini', 'Satvik Nadigotla', 'Manmeet Koli', 'Shantanu Vashisht', 'Rajesh Kumar', 'Gaurav Mishra', 'Pratham Hingorani', 'Cosmin Zavoiu', 'Luca Petre']","['William Cope', 'Amit Halbhavi', 'Shiv Gill', 'Vikram Vijh', 'Timothy Barker', 'James Barker', 'Eliyas Jabarkhel', 'Mohit Dixit', 'Anoop Orsu', 'Pankaj Malav', 'Ankush Nanda']"
T20I # 2139,France,Switzerland,/series/valletta-cup-2023-1384569/france-vs-switzerland-7th-match-1384594/full-scorecard,"['Suventhiran Santhirakumaran', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Dawood Ahmadzai', 'Zain Ahmad', 'Rahmatullah Mangal', 'Rohullah Mangal', 'Shayam Warnakulasuriya']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Ahmed Hassan', 'Ali Nayyer', 'Abdullah Rana', 'Aneesh Kumar', 'Muralitharan Gnanasekaram', 'Izhar Hussain', 'Ashwin Vinod', 'Kenardo Fletcher']"
T20I # 2138,Afghanistan,Bangladesh,/series/afghanistan-in-bangladesh-2023-1377001/bangladesh-vs-afghanistan-1st-t20i-1377015/full-scorecard,"['Hazratullah Zazai', 'Rahmanullah Gurbaz', 'Ibrahim Zadran', 'Karim Janat', 'Mohammad Nabi', 'Najibullah Zadran', 'Azmatullah Omarzai', 'Rashid Khan', 'Mujeeb Ur Rahman', 'Fareed Ahmad', 'Fazalhaq Farooqi']","['Litton Das', 'Rony Talukdar', 'Najmul Hossain Shanto', 'Shakib Al Hasan', 'Towhid Hridoy', 'Shamim Hossain', 'Mehidy Hasan Miraz', 'Taskin Ahmed', 'Nasum Ahmed', 'Shoriful Islam', 'Mustafizur Rahman']"
T20I # 2137,Malta,Romania,/series/valletta-cup-2023-1384569/malta-vs-romania-6th-match-1384593/full-scorecard,"['Zeeshan Khan', 'Fanyan Mughal', 'Darshit Patankar', 'Aaftab Alam Khan', 'Bikram Arora', 'Varun Thamotharam', 'Waqas Ahmad', 'Eldhose Mathew', 'Ashok Bishnoi', 'Chanjal Sudarsanan', 'Waseem Abbas']","['Ramesh Satheesan', 'Taranjeet Singh', 'Vasu Saini', 'Satvik Nadigotla', 'Sivakumar Periyalwar', 'Abdul Shakoor', 'Shantanu Vashisht', 'Gaurav Mishra', 'Manmeet Koli', 'Luca Petre', 'Sudeep Thakur']"
T20I # 2136,Luxembourg,Switzerland,/series/valletta-cup-2023-1384569/luxembourg-vs-switzerland-5th-match-1384592/full-scorecard,"['Timothy Barker', 'Shiv Gill', 'Amit Halbhavi', 'Joost Mees', 'James Barker', 'Vikram Vijh', 'William Cope', 'Eliyas Jabarkhel', 'Mohit Dixit', 'Amit Dhingra', 'Ankush Nanda']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Ahmed Hassan', 'Izhar Hussain', 'Ali Nayyer', 'Aneesh Kumar', 'Muralitharan Gnanasekaram', 'Kenardo Fletcher', 'Ashwin Vinod', 'Abdullah Rana']"
T20I # 2135,France,Romania,/series/valletta-cup-2023-1384569/france-vs-romania-4th-match-1384591/full-scorecard,"['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Zain Ahmad', 'Dawood Ahmadzai', 'Noman Amjad', 'Rahmatullah Mangal', 'Rohullah Mangal', 'Shayam Warnakulasuriya']","['Ramesh Satheesan', 'Taranjeet Singh', 'Satvik Nadigotla', 'Vasu Saini', 'Sivakumar Periyalwar', 'Abdul Shakoor', 'Rajesh Kumar', 'Shantanu Vashisht', 'Sudeep Thakur', 'Manmeet Koli', 'Pratham Hingorani']"
T20I # 2134,Romania,Switzerland,/series/valletta-cup-2023-1384569/romania-vs-switzerland-3rd-match-1384590/full-scorecard,"['Ramesh Satheesan', 'Taranjeet Singh', 'Satvik Nadigotla', 'Vasu Saini', 'Sivakumar Periyalwar', 'Rajesh Kumar', 'Abdul Shakoor', 'Shantanu Vashisht', 'Manmeet Koli', 'Sudeep Thakur', 'Pratham Hingorani']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Ahmed Hassan', 'Izhar Hussain', 'Ali Nayyer', 'Aneesh Kumar', 'Muralitharan Gnanasekaram', 'Kenardo Fletcher', 'Ashwin Vinod', 'Asad Mahmood']"
T20I # 2133,Luxembourg,Malta,/series/valletta-cup-2023-1384569/malta-vs-luxembourg-2nd-match-1384589/full-scorecard,"['Timothy Barker', 'Shiv Gill', 'Amit Halbhavi', 'Joost Mees', 'Vikram Vijh', 'Eliyas Jabarkhel', 'William Cope', 'James Barker', 'Mohit Dixit', 'Amit Dhingra', 'Ankush Nanda']","['Zeeshan Khan', 'Fanyan Mughal', 'Gopal Thakur', 'Aaftab Alam Khan', 'Varun Thamotharam', 'Waqas Ahmad', 'Bikram Arora', 'Eldhose Mathew', 'Chanjal Sudarsanan', 'Waseem Abbas', 'Yash Singh']"
T20I # 2132,France,Malta,/series/valletta-cup-2023-1384569/malta-vs-france-1st-match-1384588/full-scorecard,"['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Ibrahim Jabarkhel', 'Shayam Warnakulasuriya', 'Rahmatullah Mangal', 'Rohullah Mangal', 'Dawood Ahmadzai']","['Zeeshan Khan', 'Fanyan Mughal', 'Darshit Patankar', 'Gopal Thakur', 'Imran Ameer', 'Varun Thamotharam', 'Eldhose Mathew', 'Waqas Ahmad', 'Bikram Arora', 'Chanjal Sudarsanan', 'Waseem Abbas']"
T20I # 2131,Luxembourg,France,/series/mdina-cup-2023-1384560/france-vs-luxembourg-6th-match-1384587/full-scorecard,"['Timothy Barker', 'Shiv Gill', 'Amit Halbhavi', 'Joost Mees', 'James Barker', 'Vikram Vijh', 'Girish Venkateswaran', 'Eliyas Jabarkhel', 'Pankaj Malav', 'Ankush Nanda', 'Amit Dhingra']","['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Pirakajan Pirabakaran', 'Shayam Warnakulasuriya', 'Rahmatullah Mangal', 'Ibrahim Jabarkhel', 'Dawood Ahmadzai']"
T20I # 2130,Malta,Luxembourg,/series/mdina-cup-2023-1384560/malta-vs-luxembourg-5th-match-1384586/full-scorecard,"['Zeeshan Khan', 'Jaspal Singh', 'Samuel Stanislaus', 'Varun Thamotharam', 'Bikram Arora', 'Waqas Ahmad', 'Waseem Abbas', 'Justin Shaju', 'Jaison Jerome', 'Chanjal Sudarsanan', 'Yash Singh']","['Timothy Barker', 'Shiv Gill', 'Amit Halbhavi', 'Joost Mees', 'Anoop Orsu', 'Vikram Vijh', 'Eliyas Jabarkhel', 'James Barker', 'Pankaj Malav', 'Ankush Nanda', 'Mohit Dixit']"
T20I # 2129,France,Luxembourg,/series/mdina-cup-2023-1384560/france-vs-luxembourg-4th-match-1384585/full-scorecard,"['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Pirakajan Pirabakaran', 'Shayam Warnakulasuriya', 'Rahmatullah Mangal', 'Ibrahim Jabarkhel', 'Dawood Ahmadzai']","['Timothy Barker', 'Amit Halbhavi', 'Shiv Gill', 'William Cope', 'Joost Mees', 'James Barker', 'Vikram Vijh', 'Eliyas Jabarkhel', 'Pankaj Malav', 'Ankush Nanda', 'Amit Dhingra']"
T20I # 2128,Malta,Luxembourg,/series/mdina-cup-2023-1384560/malta-vs-luxembourg-3rd-match-1384584/full-scorecard,"['Zeeshan Khan', 'Fanyan Mughal', 'Eldhose Mathew', 'Imran Ameer', 'Varun Thamotharam', 'Waqas Ahmad', 'Jaspal Singh', 'Bikram Arora', 'Waseem Abbas', 'Chanjal Sudarsanan', 'Justin Shaju']","['Timothy Barker', 'Amit Halbhavi', 'Shiv Gill', 'William Cope', 'Vikram Vijh', 'Eliyas Jabarkhel', 'Joost Mees', 'Girish Venkateswaran', 'Mohit Dixit', 'Ankush Nanda', 'Amit Dhingra']"
T20I # 2127,Isle of Man,Austria,/series/austria-in-isle-of-man-2023-1383035/isle-of-man-vs-austria-3rd-t20i-1383067/full-scorecard,"['Adam McAuley', 'Nathan Knights', 'Christian Webster', 'George Burrows', 'Carl Hartmann', 'Edward Beard', 'Joseph Burrows', 'Matthew Ansell', 'Fraser Clarke', 'Jerad Griffin', 'Chris Langford']",[]
T20I # 2126,Malta,France,/series/mdina-cup-2023-1384560/malta-vs-france-2nd-match-1384583/full-scorecard,"['Imran Ameer', 'Zeeshan Khan', 'Jaspal Singh', 'Varun Thamotharam', 'Waqas Ahmad', 'Eldhose Mathew', 'Bikram Arora', 'Fanyan Mughal', 'Chanjal Sudarsanan', 'Waseem Abbas', 'Justin Shaju']","['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Usman Khan', 'Noman Amjad', 'Zain Ahmad', 'Shayam Warnakulasuriya', 'Dawood Ahmadzai', 'Rahmatullah Mangal', 'Rohullah Mangal']"
T20I # 2125,France,Malta,/series/mdina-cup-2023-1384560/malta-vs-france-1st-match-1384582/full-scorecard,"['Gustav Mckeon', 'Hevit Jackson', 'Mukhtar Ghulami', 'Lingeswaran Canessane', 'Dawood Ahmadzai', 'Usman Khan', 'Noman Amjad', 'Zain Ahmad', 'Shayam Warnakulasuriya', 'Rahmatullah Mangal', 'Rohullah Mangal']","['Imran Ameer', 'Zeeshan Khan', 'Jaspal Singh', 'Eldhose Mathew', 'Bikram Arora', 'Varun Thamotharam', 'Chanjal Sudarsanan', 'Waqas Ahmad', 'Fanyan Mughal', 'Justin Shaju', 'Waseem Abbas']"
T20I # 2124,Austria,Isle of Man,/series/austria-in-isle-of-man-2023-1383035/isle-of-man-vs-austria-2nd-t20i-1383066/full-scorecard,"['Iqbal Hossain', 'Mark Simpson-Parker', 'Razmal Shigiwal', 'Shahil Momin', 'Armaan Randhawa', 'Mirza Ahsan', 'Aqib Iqbal', 'Mehar Cheema', 'Umair Tariq', 'Amit\tNathwani', 'Jaweed Sadran']","['Adam McAuley', 'Nathan Knights', 'Christian Webster', 'George Burrows', 'Carl Hartmann', 'Edward Beard', 'Joseph Burrows', 'Matthew Ansell', 'Fraser Clarke', 'Chris Langford', 'Jerad Griffin']"
T20I # 2123,Austria,Isle of Man,/series/austria-in-isle-of-man-2023-1383035/isle-of-man-vs-austria-1st-t20i-1383065/full-scorecard,"['Mark Simpson-Parker', 'Iqbal Hossain', 'Razmal Shigiwal', 'Shahil Momin', 'Navin Wijesekera', 'Mirza Ahsan', 'Aqib Iqbal', 'Umair Tariq', 'Mehar Cheema', 'Jaweed Sadran', 'Daniel Eckstein']","['Adam McAuley', 'Nathan Knights', 'Dollin Jansen', 'George Burrows', 'Carl Hartmann', 'Edward Beard', 'Fraser Clarke', 'Jerad Griffin', 'Joseph Burrows', 'Matthew Ansell', 'Chris Langford']"
T20I # 2122,Guernsey,Jersey,/series/guernsey-in-jersey-2023-1383032/jersey-vs-guernsey-2nd-match-1383063/full-scorecard,"['Ben Fitchet', 'Luke Le Tissier', 'Tom Nightingale', 'Matthew Stokes', 'Isaac Damarell', 'Oliver Nightingale', 'Thomas Kirk', 'Martin Dale-Bradley', 'Adam Martel', 'Dane Mullen', 'Luke Thomas Bichard']","['Josh Lawrenson', 'Charlie Brennan', 'Julius Sumerauer', 'Asa Tribe', 'Jonty Jenner', 'Harrison Carlyon', 'Benjamin Ward', 'Dominic Blampied', 'Charles Perchard', 'Elliot Miles', 'Rhys Palmer']"
T20I # 2121,Guernsey,Jersey,/series/guernsey-in-jersey-2023-1383032/jersey-vs-guernsey-1st-match-1383062/full-scorecard,"['Ben Fitchet', 'Luke Le Tissier', 'Josh Butler', 'Matthew Stokes', 'Isaac Damarell', 'Tom Nightingale', 'Oliver Nightingale', 'Martin Dale-Bradley', 'Adam Martel', 'Dane Mullen', 'Luke Thomas Bichard']","['Harrison Carlyon', 'Charlie Brennan', 'Julius Sumerauer', 'Asa Tribe', 'Jonty Jenner', 'Charles Perchard', 'Dominic Blampied', 'Elliot Miles', 'Josh Lawrenson', 'Zak Tribe', 'Benjamin Ward']"
T20I # 2120,Austria,Germany,/series/germany-in-netherlands-2023-1381441/austria-vs-germany-2nd-t20i-1381452/full-scorecard,"['Mark Simpson-Parker', 'Iqbal Hossain', 'Razmal Shigiwal', 'Armaan Randhawa', 'Shahil Momin', 'Mirza Ahsan', 'Aqib Iqbal', 'Umair Tariq', 'Jaweed Sadran', 'Mehar Cheema', 'Amit\tNathwani']","['Venkatraman Ganesan', 'Joshua van Heerden', 'Michael Richardson', 'Faisal Mubashir', 'Ghulam Ahmadi', 'Muslim Yar', 'Elam Bharathi', 'Abdul Bashir', 'Sachin Mandy', 'Sahir Naqash', 'Harmanjot Singh']"
T20I # 2119,Austria,Germany,/series/germany-in-netherlands-2023-1381441/austria-vs-germany-1st-t20i-1381451/full-scorecard,"['Mark Simpson-Parker', 'Iqbal Hossain', 'Razmal Shigiwal', 'Armaan Randhawa', 'Mirza Ahsan', 'Shahil Momin', 'Aqib Iqbal', 'Umair Tariq', 'Mehar Cheema', 'Amit\tNathwani', 'Jaweed Sadran']","['Venkatraman Ganesan', 'Joshua van Heerden', 'Vijayshankar Chikkannaiah', 'Faisal Mubashir', 'Sahir Naqash', 'Dylan Blignaut', 'Ghulam Ahmadi', 'Sachin Mandy', 'Elam Bharathi', 'Muslim Yar', 'Dieter Klein']"
T20I # 2118,Bulgaria,Serbia,/series/quadrangular-twenty20-series-bulgaria-2023-1381444/bulgaria-vs-serbia-final-1381460/full-scorecard,[],[]
T20I # 2117,Luxembourg,Switzerland,/series/switzerland-in-luxembourg-2023-1381438/luxembourg-vs-switzerland-2nd-t20i-1381450/full-scorecard,"['Timothy Barker', 'Amit Halbhavi', 'Shiv Gill', 'Vikram Vijh', 'Girish Venkateswaran', 'James Barker', 'Thomas Martin', 'Eliyas Jabarkhel', 'Mohit Dixit', 'Pankaj Malav', 'Ankush Nanda']","['Faheem Nazir', 'Osama Mahmood', 'Arjun Vinod', 'Izhar Hussain', 'Ali Nayyer', 'Ashwin Vinod', 'Kenardo Fletcher', 'Muralitharan Gnanasekaram', 'Aneesh Kumar', 'Asad Mahmood', 'Ahmed Hassan']"
T20I # 2116,Croatia,Turkey,/series/quadrangular-twenty20-series-bulgaria-2023-1381444/croatia-vs-turkey-3rd-place-play-off-1381459/full-scorecard,[],[]
T20I # 2115,Turkey,Bulgaria,/series/quadrangular-twenty20-series-bulgaria-2023-1381444/bulgaria-vs-turkey-6th-match-1381458/full-scorecard,"['Ilyas Ataullah', 'Ishak Elec', 'Ali Turkmen', 'Romeo Nath', 'Mecit Ozturk', 'Muhammed Turkmen', 'Cihan Altun', 'Batuhan Sahin', 'Murat Yilmaz', 'Muhammet Kursat', 'Murat Ipek']","['Saim Hussain', 'Zain Asif', 'Zaid Soulat', 'Prakash Mishra', 'Isa Zaroo', 'Dimo Nikolov', 'Danyal Raja', 'Atagul Ahmadhel', 'Gagandeep Singh', 'Delrick Varghese', 'Huzaif Yousuf']"
T20I # 2114,Croatia,Serbia,/series/quadrangular-twenty20-series-bulgaria-2023-1381444/croatia-vs-serbia-5th-match-1381457/full-scorecard,"['Akshay Daxini', 'Naseem Khan', 'Pero Bosnjak', 'Vedran Zanko', 'Alen Magdalenic', 'Wasal Bitis', 'Sohail Ahmad', 'Luka Stubbs', 'Hrvoje Hajnic', 'Antonio Faletar', 'Dominik Faletar']","['Wintley Burton', 'Alexander Dizija', 'Leslie Dunbar', 'Mark Pavlovic', 'Slobodan Tosic', 'Vukasin Zimonjic', 'Nemanja Zimonjic', 'Nicholas Johns-Wickberg', 'Rahman Ademi', 'Alister Gajic', 'Matija Sarenac']"
T20I # 2113,Switzerland,Luxembourg,/series/switzerland-in-luxembourg-2023-1381438/luxembourg-vs-switzerland-1st-t20i-1381449/full-scorecard,"['Faheem Nazir', 'Osama Mahmood', 'Ahmed Hassan', 'Asad Mahmood', 'Ali Nayyer', 'Jai Sinh', 'Muralitharan Gnanasekaram', 'Arjun Vinod', 'Kenardo Fletcher', 'Aneesh Kumar', 'Ashwin Vinod']","['Timothy Barker', 'Amit Halbhavi', 'Shiv Gill', 'Vikram Vijh', 'Thomas Martin', 'Girish Venkateswaran', 'Roshan Vishwanath', 'Mohit Dixit', 'Pankaj Malav', 'Amit Dhingra', 'Eliyas Jabarkhel']"
T20I # 2112,Croatia,Turkey,/series/quadrangular-twenty20-series-bulgaria-2023-1381444/croatia-vs-turkey-4th-match-1381456/full-scorecard,"['Wasal Bitis', 'Naseem Khan', 'Pero Bosnjak', 'Sohail Ahmad', 'Akshay Daxini', 'Vedran Zanko', 'Luka Stubbs', 'Alen Magdalenic', 'Hrvoje Hajnic', 'Dominik Faletar', 'Antonio Faletar']","['Ishak Elec', 'Ilyas Ataullah', 'Ali Turkmen', 'Romeo Nath', 'Muhammed Turkmen', 'Mecit Ozturk', 'Cihan Altun', 'Muhammet Bicer', 'Muhammet Kursat', 'Murat Ipek', 'Murat Yilmaz']"
